id,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
6110,4,7,1,1,8,12,4,0.17,6,1,0,20,1,0,23,0,4,1,25.56,20.0,10223.25,0.17,113,0.05,567.96,511.16,0,3,6,18,0.11,52,61,13,10,38,28.13,24,False
6111,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6112,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,3,0.5,0,0,0,0,2,0.0,0,False
6113,0,1,1,0,0,0,1,0.11,0,1,1,2,1,0,9,2,1,1,23.11,12.0,3327.91,0.09,59,0.08,184.88,277.33,1,0,0,3,0.07,24,35,13,13,14,0.0,9,False
6114,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1,0,0,2,1.0,3,6,3,6,1,0.0,0,False
6115,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6116,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6117,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6118,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,3,0.5,0,0,0,0,2,0.0,0,False
6119,16,11,5,1,23,20,6,0.16,10,6,1,31,1,0,36,0,0,0,35.32,41.43,60620.78,0.49,262,0.02,3367.82,1463.26,0,5,10,27,0.08,116,146,28,20,78,40.0,37,False
6120,3,1,0,1,0,0,1,0.33,0,1,1,1,1,0,2,0,1,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,1,0,0,2,0.13,4,5,4,3,8,33.33,3,False
6121,2,3,0,4,0,4,2,0.25,2,1,0,5,1,0,4,1,0,0,8.76,10.0,875.69,0.03,23,0.1,48.65,87.57,0,1,2,5,0.17,8,15,4,10,12,50.0,8,False
6122,1,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.2,2,3,2,3,5,0.0,2,False
6123,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,0.0,2,False
6124,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,1,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.5,2,3,2,3,2,0.0,1,False
6125,11,7,2,0,117,12,4,0.08,6,4,1,36,1,0,53,0,0,0,19.63,120.11,283140.67,0.79,440,0.01,15730.04,2357.32,0,3,6,34,0.02,188,252,18,23,183,68.82,53,False
6126,0,3,2,0,0,4,2,0.67,2,2,1,6,1,0,3,0,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,57.11,0,1,2,6,0.4,6,9,6,8,5,0.0,3,False
6127,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,1,1,6.86,3.5,84.0,0.01,8,0.29,4.67,24.0,1,0,0,3,1.0,1,7,1,7,1,0.0,0,False
6128,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1.0,2,4,2,4,1,0.0,0,False
6129,0,3,2,0,0,4,2,0.67,2,2,1,6,1,0,3,0,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,57.11,0,1,2,6,0.4,6,9,6,8,5,0.0,3,False
6130,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False
6131,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1.0,2,4,2,4,1,0.0,0,False
6132,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6133,3,3,1,0,20,4,2,0.22,2,2,1,7,1,0,9,0,2,1,13.2,6.67,586.67,0.03,22,0.15,32.59,88.0,0,1,2,7,0.06,8,14,6,10,34,68.97,9,False
6134,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6135,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False
6136,0,3,1,0,0,4,2,1.0,2,2,1,5,1,0,0,0,2,1,9.32,5.0,233.02,0.02,13,0.2,12.95,46.6,0,1,2,5,1.0,5,8,4,8,2,0.0,0,False
6137,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False
6138,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,0,0,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,0.5,1,6,1,6,2,0.0,0,False
6139,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0.0,0,False
6140,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,2,1.0,2,5,2,5,1,0.0,0,False
6141,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1.0,2,4,2,4,1,0.0,0,False
6142,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2,1.0,0,0,0,0,1,0.0,0,False
6143,3,5,0,6,7,8,3,0.23,4,1,0,9,1,0,7,2,0,0,18.89,8.44,1345.03,0.05,39,0.12,74.72,159.41,0,2,4,8,0.12,15,24,8,9,25,65.0,13,False
6144,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6145,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6146,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6147,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False
6148,0,1,1,0,0,0,1,0.25,0,1,1,2,1,0,4,0,1,1,10.24,7.0,501.89,0.02,20,0.14,27.88,71.7,1,0,0,3,0.17,7,13,4,8,6,0.0,4,False
6149,0,1,1,5,0,0,1,0.17,0,1,1,2,1,0,1,0,1,1,23.42,3.21,241.98,0.03,21,0.31,13.44,75.28,1,0,0,3,0.14,9,12,7,5,7,83.33,6,False
6150,0,3,1,0,0,4,2,1.0,2,2,1,6,1,0,0,0,2,1,6.69,7.5,376.42,0.02,14,0.13,20.91,50.19,0,1,2,6,1.0,5,9,3,9,2,0.0,0,False
6151,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,0,0,2,1.0,1,4,1,4,1,0.0,0,False
6152,0,3,1,0,0,4,2,1.0,2,2,1,5,1,0,0,0,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,0,1,2,5,2.0,2,5,2,5,1,0.0,0,False
6153,0,3,1,0,0,4,2,1.0,2,2,1,5,1,0,0,0,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,0,1,2,5,2.0,2,5,2,5,1,0.0,0,False
6154,0,3,2,0,0,4,2,0.4,2,2,1,7,1,0,5,0,0,0,15.36,3.5,188.21,0.02,15,0.29,10.46,53.77,0,1,2,7,0.29,5,10,5,7,7,0.0,5,False
6155,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,0,0,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,0.5,1,6,1,6,2,0.0,0,False
6156,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6157,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0.0,0,False
6158,0,3,0,0,0,0,2,1.0,0,1,0,5,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,5,0.13,0,0,0,0,15,0.0,0,False
6159,0,3,0,0,0,0,2,1.0,0,1,0,5,1,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,5,0.13,0,0,0,0,15,0.0,0,False
6160,8,1,0,0,0,0,1,0.04,0,1,1,1,1,0,24,0,1,1,26.32,22.33,13127.14,0.2,136,0.04,729.29,587.78,1,0,0,2,0.03,67,69,12,8,33,0.0,24,False
6161,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0.0,0,False
6162,0,3,1,0,0,4,2,0.67,2,2,1,5,1,0,3,0,0,0,8.1,3.33,90.0,0.01,9,0.3,5.0,27.0,0,1,2,5,0.4,4,5,3,5,5,0.0,3,False
6163,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6164,18,1,12,15,10,0,1,0.04,0,1,1,19,1,0,9,0,0,0,116.97,4.03,1903.85,0.16,92,0.25,105.77,471.89,1,0,0,20,0.02,39,53,29,6,54,73.53,24,False
6165,1,1,1,3,0,0,1,0.2,0,1,1,4,1,0,2,1,0,0,10.75,6.0,387.18,0.02,18,0.17,21.51,64.53,1,0,0,5,0.13,6,12,4,8,8,60.0,5,False
6166,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6167,3,1,0,1,0,0,1,0.33,0,1,1,1,1,0,2,0,0,0,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,1,0,0,2,0.13,4,5,4,3,8,33.33,3,False
6168,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.2,1,3,1,3,5,0.0,2,False
6169,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6170,2,13,4,1,8,24,7,0.13,12,6,0,30,6,0,54,0,5,0,25.11,40.0,40181.42,0.33,184,0.03,2232.3,1004.54,0,6,12,25,0.1,80,104,22,22,68,14.29,55,False
6171,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6172,3,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.14,2,4,2,4,7,0.0,2,False
6173,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6174,2,1,0,0,3,0,1,0.14,0,1,1,5,1,0,7,0,0,0,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,1,0,0,6,0.07,11,18,7,7,14,30.0,7,False
6175,13,1,6,0,23,0,1,0.08,0,1,1,7,1,0,12,0,0,0,68.52,2.5,428.25,0.06,39,0.4,23.79,171.3,1,0,0,8,0.02,16,23,16,5,50,65.71,12,False
6176,0,3,4,0,0,4,2,0.4,2,2,1,8,1,0,5,0,1,0,17.22,4.08,287.09,0.02,19,0.24,15.95,70.31,0,1,2,8,0.29,7,12,6,7,7,0.0,5,False
6177,1,1,0,0,0,0,1,1.0,0,1,1,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0,0,2,0.25,0,1,0,1,4,0.0,1,False
6178,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0.0,2,False
6179,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1.0,2,4,2,4,1,0.0,0,False
6180,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,0.0,0,False
6181,0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,0,0,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,0,1,2,6,0.33,10,11,6,8,6,0.0,4,False
6182,2,5,1,0,0,6,3,0.25,2,1,0,10,3,1,12,0,0,0,21.83,7.2,1131.65,0.05,37,0.14,62.87,157.17,1,2,3,9,0.19,16,21,10,9,16,0.0,12,False
6183,0,1,1,0,0,0,1,0.25,0,1,1,2,1,0,4,0,1,1,10.24,7.0,501.89,0.02,20,0.14,27.88,71.7,1,0,0,3,0.17,7,13,4,8,6,0.0,4,False
6184,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6185,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6186,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,2,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0.0,0,False
6187,8,17,11,32,3,12,13,0.16,6,10,0,43,4,0,48,0,10,0,49.82,25.34,31983.69,0.42,212,0.04,1776.87,1262.29,0,3,6,32,0.14,75,137,37,25,93,42.17,80,False
6188,5,5,4,0,3,8,3,0.16,4,2,0,14,1,0,19,0,3,1,20.49,30.0,18441.46,0.2,118,0.03,1024.53,614.72,0,2,4,13,0.1,51,67,17,20,29,13.64,19,False
6189,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0.0,0,False
6190,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6191,0,3,1,0,0,4,2,1.0,2,2,1,5,1,0,0,0,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,0,1,2,5,2.0,2,4,2,4,1,0.0,0,False
6192,0,1,1,0,0,0,1,0.17,0,1,1,2,1,0,6,0,1,1,11.81,6.75,538.15,0.03,24,0.15,29.9,79.73,1,0,0,3,0.13,9,15,4,6,8,0.0,6,False
6193,2,3,0,1,0,4,2,0.25,2,1,0,5,1,0,7,1,0,0,7.32,8.17,488.32,0.02,18,0.12,27.13,59.79,0,1,2,5,0.17,7,11,3,7,12,12.5,8,False
6194,3,13,2,0,15,24,7,0.29,12,3,0,25,4,0,24,0,6,0,14.41,32.63,15335.18,0.16,100,0.03,851.95,470.04,0,6,12,20,0.15,29,71,8,18,46,38.46,24,False
6195,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,1,0,0,3,0.5,4,6,4,5,2,0.0,0,False
6196,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0.0,2,False
6197,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False
6198,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0.0,2,False
6199,0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,0,1,2,6,0.33,10,11,6,8,6,0.0,4,False
6200,0,1,2,0,0,0,1,1.0,0,1,1,3,1,0,0,0,1,1,7.33,4.5,148.5,0.01,11,0.22,8.25,33.0,1,0,0,4,1.0,3,8,2,6,1,0.0,0,False
6201,6,20,0,18,2,0,14,0.25,0,1,0,39,1,0,38,1,0,0,25.56,37.92,36744.08,0.32,170,0.03,2041.34,969.07,0,0,0,27,0.21,65,105,24,28,66,34.48,56,False
6202,0,3,2,0,0,6,2,0.5,2,2,1,6,1,0,4,0,2,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,153.73,0,2,3,6,0.33,13,22,10,11,6,0.0,4,False
6203,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,1,0,0,3,0.33,4,5,4,4,3,0.0,2,False
6204,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False
6205,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,1,0,0,2,0.5,5,11,3,8,2,0.0,0,False
6206,2,13,4,1,8,24,7,0.13,12,6,0,30,6,0,54,0,5,0,25.11,40.0,40181.42,0.33,184,0.03,2232.3,1004.54,0,6,12,25,0.1,80,104,22,22,68,14.29,55,False
6207,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False
6208,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0.0,0,False
6209,2,5,2,0,1,8,3,0.13,4,2,0,16,1,0,23,0,3,1,19.78,20.04,7940.87,0.13,80,0.05,441.16,396.34,0,2,4,15,0.11,33,47,14,17,28,4.17,23,False
6210,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,1,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.5,2,3,2,3,2,0.0,1,False
6211,5,5,3,6,0,0,3,0.21,0,3,1,13,1,0,8,0,0,0,30.59,3.75,430.18,0.04,31,0.27,23.9,114.71,0,0,0,12,0.14,12,19,8,5,21,42.86,14,False
6212,17,21,3,0,87,40,11,0.22,20,8,0,49,1,0,49,0,0,0,21.75,67.36,98690.19,0.49,270,0.01,5482.79,1465.09,0,10,20,40,0.07,97,173,18,25,155,63.97,49,False
6213,2,7,1,0,0,12,4,0.36,6,2,0,14,3,0,11,0,4,1,12.35,16.0,3162.47,0.07,45,0.06,175.69,197.65,0,3,6,12,0.29,16,29,7,14,14,0.0,11,False
6214,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,0,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0.0,0,False
6215,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.5,2,5,2,5,2,0.0,0,False
6216,0,1,0,0,0,0,1,0.14,0,1,1,1,1,0,7,1,1,1,24.54,6.75,1118.27,0.06,39,0.15,62.13,165.67,1,0,0,2,0.09,15,24,10,9,11,0.0,7,False
6217,0,1,3,0,0,0,1,1.0,0,1,1,4,1,0,0,0,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0.0,0,False
6218,6,9,3,4,6,16,5,0.16,8,3,0,19,1,0,28,4,3,0,25.37,14.93,5658.58,0.13,78,0.07,314.37,378.92,0,4,8,16,0.11,32,46,15,14,46,26.32,32,False
6219,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6220,1,1,3,0,1,0,1,0.08,0,1,1,7,1,0,12,1,1,1,28.22,7.27,1491.17,0.07,46,0.14,82.84,205.13,1,0,0,8,0.06,21,25,13,9,16,7.69,12,False
6221,0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,0,0,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1,0,0,2,0.2,3,6,3,6,5,0.0,3,False
6222,0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,0,1,2,6,0.33,10,11,6,8,6,0.0,4,False
6223,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6224,0,3,5,1,4,4,2,0.22,2,2,1,9,1,0,8,0,2,1,16.92,18.69,5909.86,0.11,72,0.05,328.33,316.25,0,1,2,9,0.13,23,49,8,13,15,38.46,9,False
6225,2,3,3,0,0,4,2,0.29,2,2,1,8,1,0,7,0,2,1,15.65,7.31,836.91,0.04,28,0.14,46.49,114.45,0,1,2,8,0.2,13,15,8,9,10,0.0,7,False
6226,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0.0,0,False
6227,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.5,2,5,2,5,2,0.0,0,False
6228,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.35,8.0,470.48,0.02,17,0.13,26.14,58.81,1,0,0,2,0.25,6,11,3,8,4,0.0,2,False
6229,24,5,0,24,8,8,3,0.04,4,1,0,13,1,0,50,0,0,0,62.73,51.81,168419.65,1.08,582,0.02,9356.65,3250.45,0,2,4,12,0.03,279,303,35,13,108,39.02,74,False
6230,8,7,0,14,4,12,4,0.08,6,1,0,15,1,0,36,0,3,0,46.59,32.14,48138.72,0.5,276,0.03,2674.37,1497.65,0,3,6,13,0.06,120,156,28,15,64,33.33,50,False
6231,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6232,0,1,2,0,0,0,1,0.33,0,1,1,3,1,0,3,0,1,1,20.6,2.0,82.42,0.01,13,0.5,4.58,41.21,1,0,0,4,0.2,5,8,5,4,5,0.0,3,False
6233,0,3,0,0,0,6,2,1.0,2,1,0,5,1,0,0,0,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,0,2,3,5,2.0,2,4,2,4,1,0.0,0,False
6234,1,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.2,2,3,2,3,5,0.0,2,False
6235,18,18,3,14,27,16,1,0.01,8,1,1,42,1,0,67,0,0,0,28.6,47.67,64981.35,0.45,238,0.02,3610.07,1363.25,1,4,8,31,0.01,99,139,27,26,128,37.96,81,False
6236,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0.0,0,False
6237,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2,1.0,0,0,0,0,1,0.0,0,False
6238,1,9,5,0,0,14,5,0.42,6,3,0,21,3,0,12,0,5,1,17.46,16.55,4779.2,0.1,63,0.06,265.51,288.85,0,4,7,18,0.29,28,35,11,13,17,0.0,12,False
6239,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,10.0,1.0,10.0,0.0,5,1.0,0.56,10.0,1,0,0,2,1.0,2,3,2,2,1,0.0,0,False
6240,7,13,7,1,7,22,1,0.05,10,1,1,33,1,0,18,0,1,1,35.01,12.33,5325.61,0.14,88,0.08,295.87,431.81,1,6,11,28,0.03,37,51,18,12,35,30.77,19,False
6241,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,0.0,2,False
