id,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
1467,3,51,9,0,0,96,26,0.32,46,2.09,16,0.62,108,22,0.84,82,2,80.57,35.41,101041.69,0.95,444,0.03,5613.43,2853.26,0.85,25,48,84,0.3,194,250,63,23,86,0.0,82,False
1468,2,1,1,0,0,0,1,0.13,0,0.0,1,1.0,2,1,0.0,8,0,17.77,4.5,359.8,0.03,21,0.22,19.99,79.95,1.0,0,0,3,0.09,9,12,7,7,11,0.0,8,False
1469,2,13,3,0,0,20,7,0.54,8,2.5,7,1.0,29,4,0.5,13,2,14.04,29.36,12103.07,0.14,84,0.03,672.39,412.18,0.57,6,10,24,0.44,34,50,11,19,16,0.0,13,False
1470,1,1,1,0,0,0,1,0.17,0,0.0,1,1.0,2,1,0.0,6,0,14.8,3.5,181.32,0.02,14,0.29,10.07,51.81,1.0,0,0,3,0.13,6,8,6,7,8,0.0,6,False
1471,1,3,1,1,0,4,2,0.29,2,2.0,2,1.0,6,1,0.0,6,0,27.19,11.08,3336.31,0.1,62,0.09,185.35,301.19,0.5,1,2,6,0.22,18,44,13,16,9,14.29,7,False
1472,1,3,2,0,2,4,2,0.29,2,2.0,2,1.0,8,1,0.0,7,0,15.23,5.0,380.74,0.03,20,0.2,21.15,76.15,0.5,1,2,8,0.18,10,10,7,7,11,22.22,7,False
1473,16,11,1,2,6,16,6,0.3,6,2.67,2,0.33,19,5,0.8,18,5,25.18,18.0,8158.0,0.15,87,0.06,453.22,453.22,0.83,5,8,15,0.14,38,49,19,18,43,30.77,20,False
1474,22,5,2,5,15,8,3,0.13,4,2.0,3,1.0,12,1,0.0,18,0,59.75,7.4,3272.06,0.15,82,0.14,181.78,442.17,0.33,2,4,11,0.05,37,45,30,12,61,52.63,23,False
1475,13,7,4,1,13,12,4,0.27,6,2.0,4,1.0,14,1,0.0,14,2,29.18,7.86,1801.24,0.08,50,0.13,100.07,229.25,0.25,3,6,12,0.1,22,28,14,10,42,50.0,15,True
1476,28,26,13,4,0,20,17,0.15,8,2.5,13,0.76,65,5,0.25,112,0,118.43,23.9,67644.11,0.94,405,0.04,3758.01,2830.42,0.29,6,10,50,0.12,169,236,99,28,145,3.45,116,False
1477,0,3,1,0,0,4,2,0.5,2,2.0,2,1.0,7,1,0.0,4,0,8.57,5.25,236.11,0.01,13,0.19,13.12,44.97,0.5,1,2,7,0.4,6,7,4,7,5,0.0,4,False
1478,2,7,2,0,0,10,4,0.4,4,2.5,2,0.5,13,1,0.0,10,1,16.12,14.3,3299.03,0.08,51,0.07,183.28,230.7,0.25,3,5,11,0.31,22,29,10,13,13,0.0,10,False
1479,1,5,0,0,0,8,3,0.25,4,2.0,1,0.33,9,3,1.0,12,1,10.7,13.75,2023.29,0.05,36,0.07,112.41,147.15,1.0,2,4,8,0.21,15,21,6,11,14,0.0,12,False
1480,6,3,1,1,16,4,2,0.29,2,2.0,2,1.0,6,1,0.0,6,1,18.2,6.87,860.05,0.04,30,0.15,47.78,125.1,0.5,1,2,6,0.07,11,19,8,10,30,73.91,7,False
1481,1,3,0,1,0,4,2,0.22,2,2.0,1,0.5,6,1,0.0,8,2,14.1,9.64,1311.43,0.05,34,0.1,72.86,136.0,0.5,1,2,6,0.18,15,19,7,9,11,11.11,9,False
1482,4,1,1,1,9,0,1,0.33,0,0.0,1,1.0,2,1,0.0,2,0,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,1.0,0,0,3,0.2,3,7,3,6,5,83.33,3,False
1483,1,1,0,0,0,0,1,0.17,0,0.0,1,1.0,1,1,0.0,6,0,20.76,4.0,332.19,0.03,25,0.25,18.46,83.05,1.0,0,0,2,0.13,12,13,6,4,8,0.0,6,False
1484,0,1,3,0,0,0,1,0.17,0,0.0,1,1.0,4,1,0.0,6,2,22.59,2.86,184.37,0.02,18,0.35,10.24,64.53,1.0,0,0,5,0.14,8,10,7,5,7,0.0,6,False
1485,2,1,0,0,0,0,1,0.1,0,0.0,1,1.0,1,1,0.0,10,3,17.35,46.29,37167.22,0.27,217,0.02,2064.85,803.0,1.0,0,0,2,0.08,108,109,7,6,13,0.0,10,False
1486,31,39,2,3,26,62,20,0.32,24,2.58,4,0.2,67,13,0.63,60,0,69.45,23.14,37185.01,0.54,258,0.04,2065.83,1607.04,0.65,19,35,49,0.17,119,139,54,21,121,32.58,63,False
1487,6,1,5,0,3,0,1,0.08,0,0.0,1,1.0,6,1,0.0,13,2,38.28,13.2,6670.33,0.17,102,0.08,370.57,505.33,1.0,0,0,7,0.04,48,54,20,11,23,18.75,13,False
1488,0,1,2,0,1,0,1,0.2,0,0.0,1,1.0,3,1,0.0,5,0,10.99,3.75,154.53,0.01,13,0.27,8.59,41.21,1.0,0,0,4,0.14,6,7,4,5,7,16.67,5,False
1489,18,11,4,6,7,18,6,0.21,8,2.25,5,0.83,23,4,0.6,23,1,43.34,14.66,9309.11,0.21,115,0.07,517.16,635.21,0.67,5,9,19,0.11,50,65,29,17,55,36.11,29,True
1490,53,21,5,12,22,38,11,0.13,18,2.11,8,0.73,52,4,0.3,73,0,132.29,22.53,67179.31,0.99,444,0.04,3732.18,2981.13,0.36,10,19,43,0.07,204,240,86,19,161,31.78,85,True
1491,7,1,2,0,9,0,1,0.1,0,0.0,1,1.0,4,1,0.0,10,0,28.4,5.73,931.41,0.05,39,0.17,51.74,162.63,1.0,0,0,5,0.04,18,21,11,7,27,47.37,10,False
1492,15,5,3,3,10,8,3,0.15,4,2.0,2,0.67,12,1,0.0,17,3,37.06,22.6,18935.91,0.28,150,0.04,1052.0,837.74,0.33,2,4,11,0.07,69,81,29,19,46,43.33,20,False
1493,15,15,5,0,50,24,8,0.04,10,2.4,1,0.13,57,1,0.0,190,4,175.59,53.22,497406.05,3.12,1309,0.02,27633.67,9345.67,0.13,7,12,51,0.03,644,665,121,20,256,20.83,190,False
1494,22,9,5,8,18,8,5,0.14,4,2.0,5,1.0,22,1,0.0,28,3,36.37,18.27,12140.16,0.22,121,0.05,674.45,664.51,0.2,2,4,19,0.06,50,71,26,19,77,48.15,36,False
1495,18,9,8,2,24,16,5,0.1,8,2.0,5,1.0,40,1,0.0,49,2,72.48,20.68,31004.8,0.5,257,0.05,1722.49,1499.05,0.2,4,8,37,0.06,106,151,41,16,80,34.67,51,True
1496,0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0,0,2,1.0,0,2,0,2,1,0.0,0,False
1497,10,51,2,6,1,100,26,0.54,50,2.0,3,0.12,148,1,0.0,42,1,189.65,36.5,252667.13,2.31,1031,0.03,14037.06,6922.39,0.04,25,50,124,0.43,438,593,90,15,60,14.29,48,True
1498,5,1,0,0,6,0,1,0.05,0,0.0,1,1.0,1,1,0.0,21,2,33.4,40.0,53444.94,0.45,281,0.03,2969.16,1336.12,1.0,0,0,2,0.03,136,145,17,10,33,22.22,21,False
1499,4,7,4,1,4,12,4,0.31,6,2.0,3,0.75,16,1,0.0,12,1,40.37,13.0,6822.31,0.17,100,0.08,379.02,524.79,0.25,3,6,14,0.18,50,50,25,13,22,29.41,13,False
1500,0,1,3,0,0,0,1,0.17,0,0.0,1,1.0,4,1,0.0,6,1,27.66,5.0,691.51,0.05,32,0.2,38.42,138.3,1.0,0,0,5,0.14,15,17,12,8,7,0.0,6,False
1501,7,1,0,0,0,0,1,0.09,0,0.0,1,1.0,1,1,0.0,11,1,92.81,5.95,3285.6,0.18,106,0.17,182.53,552.2,1.0,0,0,2,0.05,51,55,30,7,19,0.0,11,True
1502,5,1,0,0,1,0,1,0.14,0,0.0,1,1.0,1,1,0.0,7,2,21.4,6.75,974.9,0.05,34,0.15,54.16,144.43,1.0,0,0,2,0.07,15,19,10,9,14,12.5,7,False
1503,10,3,2,1,1,4,2,0.11,2,2.0,1,0.5,7,1,0.0,17,0,58.95,6.3,2339.72,0.12,73,0.16,129.97,371.38,0.5,1,2,7,0.07,35,38,25,9,30,10.53,18,True
1504,1,3,0,0,0,4,2,0.29,2,2.0,1,0.5,6,1,0.0,7,3,8.26,12.1,1210.0,0.03,25,0.08,67.22,100.0,0.5,1,2,6,0.22,11,14,5,11,9,0.0,7,False
1505,4,19,2,0,0,28,10,0.83,10,2.8,9,0.9,33,1,0.0,12,0,17.25,32.88,18654.39,0.19,118,0.03,1036.34,567.27,0.1,9,14,25,0.59,57,61,13,15,17,0.0,12,False
1506,6,1,3,0,3,0,1,0.14,0,0.0,1,1.0,4,1,0.0,7,3,22.99,4.44,454.16,0.03,25,0.23,25.23,102.19,1.0,0,0,5,0.06,10,15,9,8,17,30.0,7,False
1507,1,3,2,0,0,4,2,0.13,2,2.0,2,1.0,7,1,0.0,15,1,16.95,16.5,4614.93,0.09,57,0.06,256.39,279.69,0.5,1,2,7,0.12,22,35,12,18,17,0.0,15,False
1508,4,1,6,0,1,0,1,0.09,0,0.0,1,1.0,7,1,0.0,11,0,38.75,8.1,2545.38,0.1,64,0.12,141.41,314.04,1.0,0,0,8,0.06,28,36,19,11,17,8.33,11,False
1509,17,11,1,4,7,16,6,0.27,6,2.67,3,0.5,18,6,1.0,18,1,36.66,13.45,6637.2,0.16,94,0.07,368.73,493.31,1.0,5,8,14,0.13,37,57,22,16,47,37.93,22,True
1510,5,7,1,1,3,10,4,0.24,4,2.5,2,0.5,15,1,0.0,16,1,21.98,12.6,3489.0,0.09,57,0.08,193.83,276.9,0.25,3,5,13,0.15,27,30,15,14,26,20.0,17,False
1511,6,3,7,2,5,4,2,0.09,2,2.0,2,1.0,13,1,0.0,21,4,55.64,8.27,3804.87,0.15,89,0.12,211.38,460.12,0.5,1,2,13,0.06,43,46,26,10,35,25.0,23,False
1512,4,27,0,1,4,46,14,0.64,20,2.3,1,0.07,46,9,0.62,21,2,15.66,31.95,15993.34,0.17,102,0.03,888.52,500.5,0.64,13,23,34,0.45,37,65,11,19,31,19.23,22,False
1513,1,5,0,0,0,8,3,0.18,4,2.0,1,0.33,12,1,0.0,17,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,153.73,0.33,2,4,11,0.16,13,22,10,11,19,0.0,17,False
1514,4,21,2,0,1,34,11,0.38,14,2.43,3,0.27,39,5,0.4,29,3,26.43,34.72,31867.04,0.31,161,0.03,1770.39,917.77,0.45,10,17,30,0.31,75,86,27,25,35,3.33,29,False
1515,0,3,2,0,0,4,2,0.25,2,2.0,1,0.5,8,1,0.0,8,2,23.66,7.92,1482.76,0.06,42,0.13,82.38,187.3,0.5,1,2,8,0.22,19,23,12,10,9,0.0,8,False
1516,1,16,0,5,0,12,12,0.26,6,2.0,1,0.08,34,6,0.45,41,4,29.35,33.5,32937.0,0.33,178,0.03,1829.83,983.19,0.5,3,6,24,0.25,67,111,23,23,48,10.87,46,False
1517,4,1,1,0,0,0,1,0.14,0,0.0,1,1.0,2,1,0.0,7,1,15.07,15.19,3476.39,0.08,56,0.07,193.13,228.9,1.0,0,0,3,0.08,27,29,8,9,12,0.0,7,False
1518,10,13,2,2,5,22,7,0.39,10,2.2,3,0.43,22,1,0.0,16,3,42.41,15.45,10128.75,0.22,124,0.06,562.71,655.39,0.14,6,11,17,0.21,40,84,22,17,34,30.43,18,False
1519,7,1,2,0,7,0,1,0.14,0,0.0,1,1.0,5,1,0.0,7,0,24.59,4.05,405.89,0.03,27,0.25,22.55,99.91,1.0,0,0,6,0.05,13,14,8,5,22,50.0,7,False
1520,5,33,4,0,0,62,17,0.52,30,2.07,10,0.59,77,10,0.56,33,2,90.42,13.0,15281.13,0.39,199,0.08,848.95,1175.47,0.59,16,31,62,0.44,94,105,47,13,39,0.0,33,False
1521,0,1,0,0,0,0,1,0.33,0,0.0,1,1.0,1,1,0.0,3,0,12.06,1.5,27.14,0.01,7,0.67,1.51,18.09,1.0,0,0,2,0.25,3,4,3,3,4,0.0,3,False
1522,0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0,0,2,1.0,0,2,0,2,1,0.0,0,False
1523,0,1,2,0,0,0,1,0.25,0,0.0,1,1.0,3,1,0.0,4,2,15.36,3.5,188.21,0.02,15,0.29,10.46,53.77,1.0,0,0,4,0.2,7,8,6,6,5,0.0,4,False
1524,4,13,3,1,3,6,9,0.3,2,3.0,4,0.44,22,3,0.25,29,3,30.24,13.18,5250.92,0.13,79,0.08,291.72,398.51,0.33,2,3,15,0.14,28,51,17,16,64,12.12,30,False
1525,2,1,0,0,0,0,1,0.11,0,0.0,1,1.0,1,1,0.0,9,2,5.29,21.67,2485.46,0.04,31,0.05,138.08,114.71,1.0,0,0,2,0.08,13,18,3,10,12,0.0,9,False
1526,1,5,3,0,0,6,3,0.3,2,3.0,2,0.67,10,3,1.0,10,1,22.75,11.0,2752.77,0.08,51,0.09,152.93,250.25,1.0,2,3,9,0.25,22,29,15,15,12,0.0,10,False
1527,10,27,0,4,7,34,14,0.48,8,4.25,1,0.07,35,14,1.0,25,0,46.65,17.11,13659.38,0.27,149,0.06,758.85,798.28,1.0,13,17,23,0.25,66,83,27,14,56,30.56,29,False
1528,11,13,3,9,9,24,7,0.23,12,2.0,4,0.57,25,1,0.0,22,1,49.25,15.23,11417.37,0.25,135,0.07,634.3,749.87,0.14,6,12,20,0.13,59,76,31,16,52,45.0,31,True
1529,3,1,0,0,0,0,1,0.14,0,0.0,1,1.0,1,1,0.0,7,1,33.21,4.0,531.34,0.04,34,0.25,29.52,132.83,1.0,0,0,2,0.09,16,18,10,5,11,0.0,7,False
1530,4,1,1,0,3,0,1,0.2,0,0.0,1,1.0,2,1,0.0,5,1,13.01,15.71,3211.58,0.07,50,0.06,178.42,204.37,1.0,0,0,3,0.08,22,28,7,10,13,37.5,5,False
1531,0,1,0,0,0,0,1,0.25,0,0.0,1,1.0,1,1,0.0,4,2,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1.0,0,0,2,0.2,1,4,1,4,5,0.0,4,False
1532,1,1,0,0,3,0,1,0.08,0,0.0,1,1.0,1,1,0.0,13,0,49.74,5.89,1727.24,0.1,69,0.17,95.96,293.11,1.0,0,0,2,0.06,33,36,14,5,18,18.75,13,False
1533,1,4,0,0,0,0,3,0.27,0,0.0,1,0.33,7,1,0.0,11,1,17.95,4.67,390.89,0.03,22,0.21,21.72,83.76,0.33,0,0,6,0.23,7,15,6,8,13,0.0,11,False
1534,26,19,1,4,16,26,11,0.26,12,2.17,2,0.18,34,1,0.0,38,0,33.74,23.2,18157.82,0.26,136,0.04,1008.77,782.66,0.09,7,13,25,0.13,58,78,30,24,85,34.48,42,False
1535,0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0,0,2,1.0,0,2,0,2,1,0.0,0,False
1536,1,5,1,0,0,8,3,0.3,4,2.0,2,0.67,11,3,1.0,10,0,14.33,13.6,2651.33,0.06,41,0.07,147.3,194.95,1.0,2,4,10,0.25,16,25,10,17,12,0.0,10,False
1537,2,20,1,0,1,28,11,0.46,12,2.33,2,0.18,38,11,1.0,24,3,20.28,39.0,30842.25,0.26,144,0.03,1713.46,790.83,1.0,8,14,29,0.39,57,87,19,26,28,4.0,24,False
1538,1,7,0,0,0,12,4,0.29,6,2.0,1,0.25,13,3,0.67,14,2,11.58,21.25,5230.14,0.08,53,0.05,290.56,246.12,0.75,3,6,11,0.25,20,33,8,17,16,0.0,14,False
1539,0,1,0,0,0,0,1,0.25,0,0.0,1,1.0,1,1,0.0,4,0,22.0,1.5,49.5,0.01,11,0.67,2.75,33.0,1.0,0,0,2,0.2,5,6,5,3,5,0.0,4,False
1540,3,7,4,0,0,10,4,0.15,4,2.5,3,0.75,18,1,0.0,26,1,37.65,18.96,13530.91,0.24,136,0.05,751.72,713.72,0.25,3,5,16,0.13,65,71,24,14,30,0.0,26,False
1541,2,3,0,1,3,4,2,0.25,2,2.0,1,0.5,6,1,0.0,7,1,9.86,6.67,438.19,0.02,19,0.15,24.34,65.73,0.5,1,2,6,0.14,5,14,3,8,14,36.36,8,False
1542,5,1,0,0,0,0,1,0.07,0,0.0,1,1.0,1,1,0.0,15,3,29.93,9.82,2885.48,0.1,68,0.1,160.3,293.89,1.0,0,0,2,0.05,24,44,11,9,21,0.0,15,False
1543,3,1,1,0,0,0,1,0.13,0,0.0,1,1.0,5,1,0.0,8,2,15.41,14.06,3046.44,0.07,53,0.07,169.25,216.64,1.0,0,0,6,0.08,25,28,8,9,12,0.0,8,False
1544,1,7,4,0,0,12,4,0.19,6,2.0,2,0.5,24,1,0.0,21,3,34.66,14.24,7026.27,0.16,97,0.07,390.35,493.48,0.25,3,6,22,0.17,46,51,21,13,23,0.0,21,False
1545,6,13,3,0,0,24,7,0.37,12,2.0,4,0.57,32,1,0.0,19,0,32.59,13.12,5614.09,0.14,91,0.08,311.89,427.74,0.14,6,12,27,0.27,42,49,16,10,26,0.0,19,False
1546,3,1,1,0,0,0,1,0.33,0,0.0,1,1.0,2,1,0.0,3,0,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,1.0,0,0,3,0.14,4,6,4,5,7,0.0,3,False
1547,7,5,1,2,2,8,3,0.25,4,2.0,2,0.67,9,1,0.0,10,0,17.16,15.82,4293.27,0.09,60,0.06,238.52,271.41,0.33,2,4,8,0.14,29,31,11,12,22,28.57,12,False
1548,13,7,3,3,6,12,4,0.19,6,2.0,3,0.75,15,1,0.0,18,1,56.43,12.83,9294.08,0.24,138,0.08,516.34,724.21,0.25,3,6,13,0.1,63,75,27,11,41,33.33,21,False
1549,0,1,1,0,0,0,1,0.33,0,0.0,1,1.0,2,1,0.0,3,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,3,0.25,2,3,2,3,4,0.0,3,False
1550,7,1,4,1,41,0,1,0.09,0,0.0,1,1.0,7,1,0.0,10,0,40.95,4.9,983.3,0.07,45,0.2,54.63,200.67,1.0,0,0,8,0.02,21,24,15,7,60,80.77,11,False
1551,0,17,2,0,0,26,9,0.29,10,2.6,2,0.22,30,3,0.25,31,6,27.36,29.33,23526.15,0.27,154,0.03,1307.01,802.26,0.33,8,13,23,0.28,69,85,20,17,32,0.0,31,False
1552,15,5,3,3,21,8,3,0.17,4,2.0,2,0.67,13,1,0.0,15,3,38.86,14.28,7924.93,0.18,105,0.07,440.27,554.97,0.33,2,4,12,0.05,51,54,25,14,55,61.54,18,False
1553,3,17,6,0,0,24,10,0.23,12,2.0,10,1.0,44,1,0.0,43,4,38.43,28.04,30219.56,0.36,181,0.04,1678.86,1077.71,0.1,6,12,36,0.21,83,98,37,25,47,0.0,43,False
1554,16,5,3,2,14,6,3,0.17,2,3.0,3,1.0,15,3,1.0,16,4,24.56,18.53,8430.88,0.15,91,0.05,468.38,455.0,1.0,2,3,14,0.06,42,49,17,15,49,50.0,18,False
1555,1,36,2,1,0,56,21,0.42,28,2.0,6,0.29,77,9,0.4,49,4,35.67,65.77,154273.13,0.78,384,0.02,8570.73,2345.67,0.43,14,28,58,0.4,171,213,39,30,52,2.0,50,False
1556,2,1,1,0,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,2,14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,1.0,0,0,3,0.2,5,8,5,6,5,0.0,2,False
1557,6,17,9,0,8,30,9,0.24,14,2.14,7,0.78,35,5,0.5,37,0,58.68,10.09,5972.3,0.2,106,0.1,331.79,592.01,0.56,8,15,28,0.17,49,57,34,14,52,17.78,37,False
1558,1,13,4,0,1,16,7,0.47,4,4.0,6,0.86,21,7,1.0,15,0,26.3,11.7,3599.75,0.1,64,0.09,199.99,307.67,1.0,6,8,16,0.39,27,37,15,13,18,6.25,15,False
1559,6,3,3,0,8,4,2,0.4,2,2.0,2,1.0,7,1,0.0,5,1,28.99,5.54,889.14,0.05,36,0.18,49.4,160.54,0.5,1,2,7,0.1,16,20,13,9,20,61.54,5,False
1560,3,5,3,0,0,6,3,0.33,2,3.0,3,1.0,10,1,0.0,9,0,17.03,14.0,3337.85,0.08,52,0.07,185.44,238.42,0.33,2,3,9,0.23,20,32,10,14,13,0.0,9,False
1561,0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0,0,2,1.0,0,2,0,2,1,0.0,0,False
1562,0,7,0,0,0,10,4,0.36,4,2.5,1,0.25,11,4,1.0,11,1,17.45,11.69,2385.64,0.07,42,0.09,132.54,204.04,1.0,3,5,9,0.33,19,23,13,16,12,0.0,11,False
1563,1,9,0,0,0,16,5,0.45,8,2.0,1,0.2,18,5,1.0,11,2,8.77,18.7,3066.8,0.05,41,0.05,170.38,164.0,1.0,4,8,15,0.38,17,24,5,11,13,0.0,11,False
1,17,11,5,2,8,20,6,0.25,10,2.0,4,0.67,29,1,0.0,22,7,37.84,13.83,7233.63,0.17,102,0.07,401.87,523.19,0.17,5,10,25,0.11,53,49,23,12,57,31.25,24,False
2,2,9,3,0,1,16,5,0.56,6,2.0,3,0.6,17,4,0.0,9,1,12.5,13.0,2112.7,0.05,37,0.08,117.37,162.52,0.8,5,8,14,0.36,13,24,7,14,14,10.0,9,False
3,2,5,1,1,1,6,3,0.17,2,3.0,2,0.67,8,3,1.0,17,1,15.99,12.44,2476.9,0.07,44,0.08,137.61,199.04,1.0,2,3,7,0.13,16,28,9,14,23,10.53,18,False
4,4,5,1,0,0,8,3,0.3,4,2.0,2,0.67,11,1,0.0,10,0,21.06,5.85,720.66,0.04,29,0.17,40.04,123.19,0.33,2,4,10,0.19,13,16,10,9,16,0.0,10,False
5,7,5,1,3,0,0,3,0.15,0,0.0,1,0.33,11,1,0.0,17,2,21.09,13.0,3563.68,0.09,72,0.08,197.98,274.13,0.33,0,0,10,0.11,26,46,7,7,28,15.0,20,False
6,5,11,5,0,0,20,6,0.46,10,2.0,5,0.83,26,1,0.0,13,0,27.56,14.4,5715.21,0.13,89,0.07,317.51,396.89,0.17,5,10,22,0.25,24,65,10,12,24,0.0,13,False
7,2,1,0,0,0,0,1,0.33,0,0.0,1,1.0,1,1,0.0,3,0,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1.0,0,0,2,0.14,2,6,2,5,7,0.0,3,False
8,2,5,0,0,0,0,3,0.33,0,0.0,1,0.33,9,1,0.0,9,1,12.72,10.31,1352.83,0.04,29,0.1,75.16,131.18,0.33,0,0,8,0.23,11,18,8,15,13,0.0,9,False
9,36,21,1,18,43,38,11,0.16,18,2.0,3,0.27,42,1,0.0,51,0,15.89,87.82,122506.36,0.47,279,0.01,6805.91,1395.0,0.09,10,19,33,0.07,92,187,11,21,150,54.46,69,True
10,1,9,3,0,0,0,5,0.28,0,0.0,5,1.0,24,1,0.0,18,0,31.67,17.05,9208.55,0.18,109,0.06,511.59,540.01,0.2,0,0,21,0.24,54,55,19,12,21,0.0,18,False
11,6,5,1,1,4,8,3,0.25,4,2.0,1,0.33,11,1,0.0,11,1,12.3,29.0,10341.88,0.12,75,0.03,574.55,356.62,0.33,2,4,10,0.13,29,46,9,18,24,31.25,12,False
12,0,69,8,0,0,0,35,1.0,0,0.0,11,0.31,141,19,0.0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.54,0,0,108,0.44,0,0,0,0,80,0.0,0,False
13,1,3,1,1,19,4,2,0.09,2,2.0,1,0.5,6,1,0.0,21,2,27.56,24.75,16880.93,0.23,139,0.04,937.83,682.06,0.5,1,2,6,0.04,33,106,12,18,45,48.78,22,False
14,10,17,1,1,3,30,9,0.31,14,2.0,5,0.56,31,7,0.0,28,0,13.96,25.07,8776.91,0.12,81,0.04,487.61,350.08,0.78,8,15,24,0.2,27,54,7,13,44,12.5,29,False
15,4,5,1,0,8,8,3,0.16,4,2.0,1,0.33,11,1,0.0,19,0,35.24,18.0,11416.47,0.21,120,0.06,634.25,634.25,0.33,2,4,10,0.09,42,78,21,18,33,29.63,19,False
16,3,3,0,1,2,0,2,0.18,0,0.0,1,0.5,6,1,0.0,10,0,8.34,18.67,2905.92,0.05,45,0.05,161.44,155.67,0.5,0,0,6,0.11,14,31,3,8,18,23.08,11,False
17,4,19,2,0,0,0,10,0.91,0,0.0,9,0.9,33,1,0.0,11,0,18.36,24.23,10774.87,0.15,97,0.04,598.6,444.74,0.1,0,0,25,0.59,41,56,11,13,17,0.0,11,False
18,2,3,2,0,0,4,2,0.18,2,2.0,2,1.0,8,1,0.0,11,0,16.4,7.07,820.29,0.04,29,0.14,45.57,116.0,0.5,1,2,8,0.13,11,18,7,9,16,0.0,11,False
19,7,5,5,0,0,4,3,0.25,2,2.0,3,1.0,15,1,0.0,12,0,30.46,3.75,428.33,0.04,30,0.27,23.8,114.22,0.33,1,2,14,0.11,10,20,8,6,28,0.0,12,False
20,5,1,1,0,3,0,1,0.06,0,0.0,1,1.0,3,1,0.0,18,1,28.84,13.33,5127.24,0.13,101,0.08,284.85,384.54,1.0,0,0,4,0.04,20,81,6,8,28,14.29,18,False
21,0,3,0,0,0,4,2,0.29,2,2.0,1,0.5,7,1,0.0,7,3,12.05,11.9,1706.44,0.05,40,0.08,94.8,143.4,0.5,1,2,7,0.22,17,23,5,7,9,0.0,7,False
22,1,1,1,1,5,0,1,0.08,0,0.0,1,1.0,2,1,0.0,11,2,22.1,14.57,4692.33,0.11,65,0.07,260.69,322.02,1.0,0,0,3,0.05,24,41,14,17,21,35.29,12,False
23,1,3,1,0,0,4,2,0.5,2,2.0,2,1.0,5,1,0.0,4,0,14.8,8.56,1083.64,0.04,28,0.12,60.2,126.66,0.5,1,2,5,0.25,11,17,9,14,8,0.0,4,False
24,4,5,3,0,0,6,3,0.21,2,3.0,2,0.67,12,1,0.0,14,0,29.04,10.58,3249.15,0.1,67,0.09,180.51,307.19,0.33,2,3,11,0.15,25,42,13,11,20,0.0,14,False
25,0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1.0,0,0,2,1.0,1,4,1,4,1,0.0,0,False
26,1,7,3,0,0,0,4,0.5,0,0.0,3,0.75,16,1,0.0,8,0,20.0,10.21,2087.05,0.07,49,0.1,115.95,204.33,0.25,0,0,14,0.27,13,36,7,11,15,0.0,8,False
27,0,1,1,0,0,0,1,1.0,0,0.0,1,1.0,2,1,0.0,0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,3,0.08,0,0,0,0,12,0.0,0,False
28,1,7,2,0,0,0,4,0.33,0,0.0,3,0.75,15,1,0.0,12,0,14.9,11.69,2035.55,0.06,41,0.09,113.09,174.17,0.25,0,0,13,0.25,17,24,8,11,16,0.0,12,False
