LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects,id
4,9,2,1,4,13,5,0.24406970514712245,5,1,0,22,2,0,20,0,4,0,18.0781084236033,22.85461245155224,9440.729170794388,0.13593029485287755,83,0.04,524.4832872663549,413.1023078624835,0,3,6,19,0.16472862679744218,34,48,13,17,32,19.68983792341531,21,True,10638
12,1,6,1,19,1,1,0.12208361447323315,0,1,0,8,1,0,10,0,0,0,63.58229168259759,2.8251915663840745,431.4780498660639,0.052348433732139425,37,0.3693937349285577,23.968944698048194,164.04497722040475,0,0,0,9,0.060170722906268015,15,22,14,5,46,64.20904951684224,12,True,10639
18,7,11,15,19,8,5,0.11518542012275164,4,1,0,32,1,0,32,1,0,0,57.7616979250299,18.870391600183194,15732.164962165738,0.30555510703838323,165,0.05629621086445395,874.0097612607166,916.8634196273974,0,2,4,29,0.06555568370331907,68,96,30,14,87,54.29078377703132,47,True,10640
0,1,1,0,0,1,1,0.14891522382739136,0,1,0,8,1,0,8,0,0,0,89.18849427940603,3.6153828653470876,1125.6559203370548,0.10684746269543477,69,0.28369492539086955,62.53834698721704,315.90530360916233,0,0,0,9,0.11576268652282615,33,35,19,4,10,0.900995161644742,8,True,10641
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10642
11,19,5,27,7,29,11,0.18656296484799337,13,7,0,43,4,0,36,1,3,0,32.96579880394821,34.07921543498982,34797.4849441243,0.34695184666801826,189,0.03335925878800166,1933.193048130441,1048.7968107754652,0,7,14,33,0.14,69,120,24,22,85,49.92638573561406,63,True,10643
7,13,2,9,7,10,9,0.21,4,5,0,35,3,0,33,0,1,0,28.037049320736372,37.357594528564526,38777.84467656486,0.3446947666547161,183,0.02744912777578602,2154.325673649591,1041.7618871414402,0,3,5,28,0.16,67,115,24,26,58,32.65,42,True,10644
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10645
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10646
9,31,3,4,13,39,16,0.3002962451894423,10,2,0,53,13,0,48,0,2,0,39.14327114430854,31.578190734988702,38157.358455266265,0.4016751900874349,216,0.03,2119.8504998120065,1216.847123824693,0,14,21,38,0.2086210551020074,83,132,28,21,78,28.496372721285653,53,True,10647
15,1,7,0,24,0,1,0.08,0,1,1,8,1,0,12,0,0,0,74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1,0,0,9,0.02,17,25,17,5,54,67.14273861738037,13,True,10648
7,5,4,6,16,9,3,0.2069380148769364,4,1,0,16,1,0,11,0,2,0,41.618617636770495,8.093383162792284,1938.9183453077526,0.08392083584128994,54,0.13958177616274112,107.71374924761302,260.58848230893136,0,2,4,15,0.14215832831742015,25,29,16,10,43,43.349521596768426,17,True,10649
21,26,11,11,46,33,1,0.01,16,1,1,79,1,0,85,0,0,0,46.279887110204385,51.093534296982746,143632.4929380033,0.8495319549937934,398,0.02,7979.5787384691575,2556.931861175648,1,8,16,64,0.007607593083869501,163,235,43,27,168,39.15859586498138,97,True,10650
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10651
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10652
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10653
10,1,10,5,43,0,1,0.07026199999634189,0,1,1,13,1,0,10,0,0,0,59.3159595086432,7.039299999451283,1488.6013640408903,0.08934500000914529,62,0.1740175000137179,82.69729800227168,275.80709652761595,1,0,0,14,0.04545849999359831,22,39,14,6,72,44.85953950831397,16,True,10654
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10655
0,1,1,1,0,0,1,0.4216580763856804,0,1,1,2,1,0,1,0,0,0,11.24436320316631,3.9586553335819783,158.72627278193735,0.01,12,0.2758072158360284,8.813300358826774,40.283046387517324,1,0,0,3,0.20612852277598104,4,7,3,6,5,60.44454525626108,2,True,10656
0,1,0,1,0,0,1,0.4262227849539287,0,1,1,1,1,0,1,0,0,0,10.522876551537811,1.7655979741658567,41.45842101641741,0.002951088601842853,7,0.5962227849539287,2.30389204803297,20.345222261454843,1,0,0,2,0.20868475957420007,3,4,2,3,5,59.83597830994223,2,True,10657
6,35,6,3,14,51,18,0.3640143883603302,18,8,0,65,10,0,46,0,3,0,41.073040072903865,32.0449311444041,41293.3343335922,0.4333401849334906,233,0.03,2294.077685427954,1298.8376688885712,0,16,25,48,0.2480082219201887,94,138,28,19,72,27.560191165615755,50,True,10658
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10659
0,1,7,0,0,0,1,0.09770326529834111,0,1,1,9,1,0,10,0,0,0,28.150082535393548,8.74821938901957,1243.2020762495088,0.053480714272096955,45,0.13659051016712032,69.06496714424611,165.07174781848323,1,0,0,10,0.08385163264917056,14,31,6,5,12,0.0,10,True,10660
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10661
7,9,4,0,3,17,5,0.22058120321448493,8,3,0,25,2,0,23,1,4,0,39.65302448752997,9.442685596711629,3523.7457562617788,0.12102204193607974,73,0.10204408387215949,195.76647543801965,373.5436627786808,0,4,8,21,0.08386774838352155,34,38,21,11,64,14.112377605209456,24,True,10662
17,8,11,16,18,8,5,0.12151149899878616,4,5,1,41,1,0,30,1,1,0,53.61696606506801,19.44203909134486,15616.458679130747,0.29347804736595373,160,0.05399581854589595,867.5813149265063,879.2957126730267,0,2,4,37,0.06900627218115607,66,93,28,14,85,55.449606407504916,47,True,10663
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10664
9,16,4,9,12,28,1,0.037977157226000174,12,1,0,42,1,0,37,0,1,0,65.79135537322794,17.764361921649208,20502.83019801398,0.38561827421919986,202,0.056404568554799965,1139.0472582371158,1158.549876463846,1,7,14,35,0.02438172578080014,94,108,38,14,71,33.99113815778469,46,True,10665
32,62,28,6,17,106,34,0.16503209345384207,52,11,0,173,1,0,207,0,1,0,146.15930369930663,47.191823148341115,311776.1610326023,2.2473940515751734,895,0.02,17320.900543032163,6743.24083291552,0,26,53,141,0.13,411,484,146,32,266,13.217767216236997,213,True,10666
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10667
11,21,9,18,9,38,11,0.18100563407078518,18,6,0,52,5,0,47,2,1,0,48.225694734859246,30.18996490596852,34627.94973585271,0.4097204211283778,211,0.03949718296460741,1923.7752491357883,1237.2403204657733,0,10,19,43,0.1352514085176963,88,122,36,21,87,38.89193683074333,65,True,10668
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10669
3,7,0,3,0,12,4,0.2219252382139089,6,1,0,15,1,0,15,0,0,0,19.43869655524365,11.502481065109352,2561.9166833266736,0.07451869044652279,49,0.08548130955347721,142.32924382897696,222.22256413323117,0,3,6,13,0.17,21,28,10,11,24,20.52854996500097,18,True,10670
0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50.0,2,True,10671
0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,0,0,8.464945797499032,2.114360845338163,45.33474829010397,0.004095738968921086,6,0.5307448750566831,2.5181893302521705,18.53999033541448,1,0,0,2,0.25,2,4,2,4,4,50.0,2,True,10672
34,178,66,59,49,204,1,0.003876693082679794,89,1,0,457,1,0,530,0,1,0,105.66404462891231,183.7780081722647,3297059.2711097538,5.614224666882592,2064,0.004845866353349743,183169.9783019613,16833.78458214074,0,57,102,340,0.0029075198120098456,731,1332,185,91,676,19.112143821409354,590,True,10673
35,29,24,26,63,50,3,0.026440644916874055,24,1,0,112,1,0,115,0,3,0,185.14164178215356,39.30287044465839,236887.1586302799,1.9117518310529287,823,0.03644064491687406,13160.395426102777,5731.330345151773,0,13,25,98,0.016440644916874053,315,507,101,23,247,44.00028041479077,142,True,10674
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10675
13,22,3,27,3,38,12,0.19414593188438498,18,8,0,47,6,0,36,0,0,0,29.860729659421924,36.89696534998872,40658.19189675987,0.3679270340578075,197,0.03,2258.7921921646785,1101.8235201026196,0,10,19,37,0.1520729659421925,70,126,23,24,81,44.73079990409865,63,True,10676
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10677
1,1,0,3,2,0,1,0.25,0,1,1,1,1,0,1,0,0,0,16.356551837959152,2.2728987246811174,84.68160400099435,0.01,13,0.4369468367091843,4.7019720930229285,37.21901995498709,1,0,0,2,0.11,6,7,4,3,9,83.33,4,True,10678
9,5,5,7,26,8,3,0.18493292065213052,4,1,0,16,1,0,11,0,2,0,48.586502040979944,7.579273263614409,1927.4460101757898,0.09028787133868876,58,0.1505757426773775,107.07597795806257,282.57373133974954,0,2,4,15,0.1236277226544257,26,31,17,9,55,50.018223309738545,18,True,10679
15,1,7,1,24,0,1,0.08,0,1,1,8,1,0,12,0,0,0,74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1,0,0,9,0.02,17,25,17,5,54,67.57,13,True,10680
0,10,5,1,0,17,5,0.4216948598001847,7,4,0,22,3,0,11,0,4,0,31.918301868410712,5.444073543332757,930.4607244221414,0.059511462341187336,40,0.18780158053534302,51.68948469011897,171.75440923409562,0,4,8,18,0.343404741606029,15,24,11,7,16,13.94093984277835,13,True,10681
0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,0,0,8.78120662836527,2.382378498614635,57.517044023697224,0.005882523324097569,7,0.4699942069806827,3.193593816508881,21.563229464373087,1,0,0,2,0.25,2,4,2,4,4,50.0,2,True,10682
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10683
8,17,3,10,13,29,1,0.0398352761447814,13,1,1,38,1,0,36,0,1,0,62.26403197066767,18.271033952143675,19994.48179369797,0.37024708578282794,197,0.056694120642536434,1110.807326447772,1109.5740716024316,0,8,14,31,0.026529396787317833,86,110,35,14,69,36.16163207251391,46,True,10684
14,28,4,25,5,47,14,0.2224203718466381,20,7,0,53,10,0,40,0,0,0,32.72541309435079,35.40601325892944,40210.77369489363,0.380806790615546,205,0.03,2233.9343951757587,1141.6729778263577,0,13,24,40,0.16729086498487367,75,130,24,22,88,43.30359806276226,66,True,10685
23,31,18,9,60,45,1,0.01,21,1,1,105,1,0,99,0,0,0,58.834564892202295,53.52462278223836,199483.514532059,1.1332438886329883,512,0.02,11082.413837763534,3404.578175196856,1,11,22,88,0.005908719229742585,209,303,54,28,197,40.00973166589897,108,True,10686
6,15,2,8,7,14,10,0.2282267480190238,5,5,0,45,3,0,34,0,6,0,24.44501702452714,39.44768254501517,36976.636515015634,0.3138870461097324,171,0.020867940381858276,2054.258477255462,946.610668868628,0,4,7,36,0.17041528458229932,65,105,20,25,59,32.04764937499036,42,True,10687
15,23,3,28,7,39,10,0.1536044269975494,19,7,0,49,6,0,43,0,0,0,29.589274941538672,39.1893607834225,45806.28965432194,0.3861758102233114,206,0.027978023722086076,2544.7964044847345,1157.504746231122,0,10,19,38,0.12169233210920506,76,130,23,24,96,45.88217755603148,71,True,10688
2,7,0,0,0,12,4,0.20863964901618165,5,1,0,15,1,0,18,0,0,0,19.070684995130975,12.460292155698136,2911.4842337440346,0.08157084527566939,52,0.08157084527566939,161.75262027446075,235.02503995013566,0,3,6,13,0.1692145773621653,19,33,9,12,24,7.225102332985696,19,True,10689
0,1,1,0,1,0,1,0.1282804773546152,0,1,1,8,1,0,8,0,0,0,93.31478538889446,3.510747016533655,1151.7347596578425,0.1106448209920193,71,0.2891402386773076,63.98737917749257,327.74904397386905,1,0,0,9,0.0980655370239421,35,36,20,4,12,1.9540225461491474,8,True,10690
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10691
11,18,3,16,16,27,3,0.07281622130715314,12,3,1,44,1,0,30,0,1,0,55.28996831397948,19.10259597580606,18186.122569073887,0.332093429747946,176,0.05245482552754955,1010.3415897660423,993.7670320925336,0,7,13,35,0.04018069788980179,79,97,32,15,76,51.96944501645686,47,True,10692
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10693
0,1,0,2,1,0,1,0.28503637741621957,0,1,1,1,1,0,1,0,0,0,15.022967533138482,2.144890867751341,73.05118406958573,0.008598544903351218,11,0.47223346722292203,4.056877620303087,33.011778264441176,1,0,0,2,0.12962037135308296,5,6,3,3,8,78.6589501628696,3,True,10694
0,1,1,1,0,0,1,0.5,0,1,1,2,1,0,1,0,0,0,8.784260260948857,4.24946944764475,160.73773133020282,0.01,11,0.2402177642410958,8.924873962789045,37.006939426236535,1,0,0,3,0.25,3,7,3,6,4,50.0,2,True,10695
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10696
5,4,3,3,5,5,2,0.12725840609125055,2,1,0,14,1,0,16,0,2,1,35.04320076194624,14.043290637047226,5545.531007670681,0.13,80,0.08909663756349978,308.08338931503783,394.0140467954292,0,1,2,13,0.08408088426387539,33,46,17,13,32,33.442638807630615,19,True,10697
8,8,2,5,6,14,2,0.06761224413372986,6,2,1,24,1,0,34,0,1,0,49.21811600519155,20.34504756198516,19749.669486327373,0.3285816337994052,185,0.05206462597771169,1097.205871122517,980.7306055856941,0,3,7,21,0.04967687011144155,76,108,26,13,56,22.958313288433743,40,True,10698
8,5,2,4,3,8,3,0.08,4,3,1,17,1,0,34,0,1,0,43.26304071548357,21.30423982112911,19638.791704871997,0.3091440044717723,179,0.05,1091.045840491895,921.754887915037,0,2,4,16,0.06,71,108,21,13,51,17.07,38,True,10699
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10700
0,1,1,2,1,0,1,0.3103990817414492,0,1,1,2,1,0,1,0,0,0,15.319372135441998,2.544957796179478,95.68435288808524,0.01,12,0.3982563305730783,5.3112187180453105,38.146558574073694,1,0,0,3,0.14382348577521153,5,6,4,4,7,75.27759442223,3,True,10701
0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,0,0,9.471083855990397,2.9670202169410147,84.09095892735893,0.009780134779606764,8,0.33747541749337007,4.666890946691357,28.157988047094644,1,0,0,2,0.25,2,5,2,5,4,50.0,2,True,10702
10,36,6,4,15,49,18,0.30703803746088093,14,3,0,62,15,0,57,0,4,0,48.929043922088844,27.92712532037928,36686.19765617749,0.4383122014106217,231,0.03366244028212434,2038.118563175487,1326.7866915147833,0,17,27,45,0.2116877985893783,94,137,34,19,89,25.87891289906114,61,True,10703
0,1,9,0,1,0,1,0.08944203925232354,0,1,1,10,1,0,10,0,0,0,14.205883154708193,9.910726280371767,1272.3504103398209,0.04153439205611026,40,0.10251082336454406,70.68341037617385,131.1610212038392,1,0,0,11,0.0790235686915662,10,30,3,6,14,1.26810528928167,11,True,10704
5,3,3,3,8,5,2,0.22456614459348012,2,1,0,9,1,0,7,0,0,0,35.97256640883833,3.6171020264041647,341.9549015092045,0.03371524643754907,26,0.29486098575019626,18.998541987216214,107.41406273532101,0,1,2,9,0.1579949562028674,10,16,9,5,27,55.095214051549476,11,True,10705
31,13,8,34,27,18,4,0.029047182393045823,9,1,0,42,1,0,82,0,3,0,171.26339612391322,30.483092420674986,91994.41961722226,1.2690288429009704,564,0.039047182393045825,5110.797500748081,3811.1938811542495,0,4,9,35,0.02269812159536388,209,355,77,19,177,42.33450288960286,117,True,10706
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10707
15,22,3,26,9,36,9,0.13528565325804048,17,6,0,48,5,0,46,0,0,0,29.463078944666503,40.27118614370572,48252.339537727705,0.3943174874408709,210,0.026960314069891137,2680.687103503716,1183.7504604515775,0,9,18,37,0.10744439697847591,79,131,24,24,100,44.8715918714019,72,True,10708
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10709
8,5,3,3,3,8,3,0.07892037551889165,4,2,0,17,1,0,34,0,0,0,43.276926290156226,21.435721487599487,19780.034962146026,0.30647774688665014,180,0.05,1098.8940003695695,924.6070184753837,0,2,4,16,0.05892037551889164,72,107,22,13,51,16.666220444065477,38,True,10710
0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50.0,2,True,10711
7,1,4,5,6,0,1,0.05,0,1,1,9,1,0,14,1,0,0,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,1,0,0,10,0.03,34,46,20,10,34,44.0,19,True,10712
2,7,2,0,3,12,4,0.25272791108924775,5,1,0,17,2,0,17,0,1,0,24.381316563023024,11.390149794470078,3005.452352317038,0.08958689292531777,56,0.08958689292531777,166.97106729438187,268.8327209125277,0,3,6,15,0.16520655353734112,21,35,13,13,27,18.57983382871262,18,True,10713
18,18,3,14,27,16,1,0.01,8,1,1,42,1,0,67,0,0,0,29.218717578109285,46.82184132000853,63971.54361875775,0.45257798990878867,238,0.02,3553.9703615948497,1366.5266251740704,1,4,8,31,0.01,99,139,27,26,128,37.96,81,True,10714
18,18,3,14,27,16,1,0.01,8,1,1,42,1,0,67,0,1,1,31.0,44.38,61064.32,0.46,238,0.02,3392.46,1375.96,1,4,8,31,0.01,99,139,29,26,128,37.96,81,True,10715
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10716
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10717
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10718
0,4,7,0,0,6,2,0.2040894485768634,2,2,0,14,2,0,11,0,1,0,19.297188017458076,8.432947868076612,1151.8806305010246,0.046711144033933144,40,0.13020014815269915,63.990590583390244,142.26247585418196,0,1,3,13,0.1706004444580974,12,27,6,6,14,4.79511241224523,12,True,10719
15,1,7,1,24,0,1,0.08,0,1,1,8,1,0,12,0,0,0,74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1,0,0,9,0.02,17,25,17,5,54,67.57,13,True,10720
13,23,2,22,10,39,12,0.2177022193282076,17,5,0,45,6,0,33,1,0,0,26.810832945742085,37.35947129756834,36387.97400823523,0.3239088866150202,184,0.03,2021.553549593407,982.8516220141571,0,11,20,35,0.15137999813956202,69,115,19,20,81,50.41324056185228,55,True,10721
25,40,28,6,77,62,4,0.07258183273650136,29,2,0,146,1,0,112,0,0,0,80.11876034502491,63.037303595179836,312411.0426674189,1.668752048163122,732,0.02,17356.166455473085,5002.147936616916,0,16,31,125,0.0428191487144483,293,438,74,31,228,42.68673486235057,119,True,10722
15,1,7,0,24,0,1,0.08,0,1,1,8,1,0,12,0,0,0,74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1,0,0,9,0.02,17,25,17,5,54,66.45292554772986,13,True,10723
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10724
11,4,6,8,39,6,2,0.15615787601748693,3,1,0,16,1,0,11,0,1,0,61.08395826861567,6.815977342779654,1882.1601478249943,0.10088920357250482,64,0.1717784071450096,104.56043326658136,313.75073496336915,0,1,3,16,0.09939610611998903,28,35,19,8,72,58.73857631006895,19,True,10725
7,10,3,0,2,19,5,0.23928168544999395,9,3,0,26,2,0,24,1,4,0,38.53503980489685,9.60602853490047,3533.332011570814,0.11928168544999396,72,0.09964084272499699,196.29956617496953,368.8123846410034,0,4,9,22,0.09143662910001207,34,37,21,12,67,10.60746059798664,24,True,10726
7,13,3,9,7,12,9,0.206274476909068,5,5,0,43,3,0,35,0,6,0,26.358269537660217,38.86194808690024,36235.11489939863,0.3163923016001008,170,0.022235313854559204,2013.0624944110348,954.9780415354658,0,3,6,36,0.1577646861454408,65,104,22,25,60,31.882542243268006,44,True,10727
18,18,3,14,27,16,1,0.01,8,1,1,42,1,0,67,0,0,0,29.824942531236896,45.99080794676276,62982.12639869547,0.4551039272134871,238,0.02,3499.003439907308,1369.737091488342,1,4,8,31,0.01,99,139,28,26,128,37.96,81,True,10728
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10729
11,5,10,4,11,8,3,0.07079628626656603,4,3,1,26,1,0,38,0,0,0,59.79939615801903,19.00399092188196,18793.475431921357,0.3398827595115472,190,0.05920371373343397,1044.0858573289643,1027.7953183800032,0,2,4,25,0.05079628626656603,75,114,29,13,68,24.825662772707023,43,True,10730
4,8,3,0,4,13,4,0.2358167617122861,5,1,0,22,2,0,19,0,4,1,19.39451379917396,21.832352652856528,8649.246962382773,0.13,80,0.045673295315085564,480.51205346570964,396.0712276344478,0,3,6,19,0.16007173319860027,33,46,13,17,30,18.608139512016105,19,True,10731
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10732
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10733
20,26,7,12,25,32,6,0.033784036006563295,16,2,0,65,1,0,93,0,0,0,49.65045746820894,47.36239313431511,108185.25753423426,0.7687060824879481,354,0.02,6010.288318481549,2317.126205669625,0,8,16,50,0.029027228805250632,154,199,48,27,154,33.37760906273547,105,True,10734
7,7,4,1,4,12,4,0.16736197137583225,6,2,0,20,2,0,20,1,3,0,41.68936035840894,9.14857931549802,3465.386667032393,0.12382305413811409,75,0.10764610827622818,192.5229033080639,379.47340561038754,0,3,6,18,0.06706167517131545,34,41,21,11,55,23.43694722578181,22,True,10735
0,1,1,0,0,0,1,0.13,0,1,1,8,1,0,8,0,0,0,93.01,3.5,1139.36,0.11,71,0.29,63.3,325.53,1,0,0,9,0.1,35,36,20,4,10,0.0,8,True,10736
0,4,1,4,0,7,2,0.30566749007667693,3,1,0,9,1,0,4,0,0,0,15.47600805464602,4.165995059539939,270.66256582547675,0.019716625496166155,18,0.24255037053450462,15.039906400439957,64.67584684573809,0,1,3,8,0.23056674900766772,6,11,4,6,12,50.0,9,True,10737
4,7,1,4,2,12,4,0.2520028818292944,5,2,0,16,1,0,12,0,0,0,22.43129682766949,10.447406340174014,2432.714524314947,0.07514409221255475,50,0.09171469740418492,135.14877520609753,233.52593657881616,0,3,6,13,0.1682853025958151,23,27,13,11,25,33.33,16,True,10738
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10739
28,150,54,49,42,168,3,0.05180702882066943,73,2,0,382,1,0,439,0,0,0,75.503127585408,166.03531688753444,2734669.0126126637,4.662294439134327,1730,0.0051807028820669435,151926.07074758317,13980.29505229519,0,47,84,284,0.033674568733435134,615,1114,152,82,561,23.022745312102224,489,True,10740
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10741
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,10742
