BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects,id
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,2,9.8929272232977,5.101904914367991,276.5735077222095,0.015471862857890832,14,0.19811254856843666,15.363066926789127,52.05707918015794,1.0,0,0,2,0.20622509713687334,5,9,3,7,5,50.0,2,True,6224
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,2,11.390887570574494,5.381659817934116,342.37440426735805,0.018015089253946508,17,0.18793964298421395,19.017683257921135,62.30882478265838,1.0,0,0,2,0.18587928596842793,6,11,4,7,5,50.0,2,True,6225
2,0,4,5,2,1,0.25659539106260554,1,0.3297695531302769,1,0.9670230446869723,3,1,0,1,0,19.99628655740353,7.812228561470386,1229.311480881212,0.05329769553130277,40,0.12835115223434862,68.29750551760898,156.70118348615455,0.8680921787478892,0,1,4,0.10473271648477077,18,22,7,6,13,89.1755761171743,6,True,6226
11,7,34,17,17,6,0.16600106361300426,7,2.380005318065021,2,0.4603924483476698,28,3,0,2,5,30.68189310689307,28.77886785850967,25002.442086684474,0.29479978727739914,162,0.03239989363869957,1389.0223824931295,871.248560981307,0.5667939374058758,5,8,24,0.10320074452910297,67,94,22,19,59,96.2472023399486,36,True,6227
11,6,23,11,15,6,0.2575331601411343,4,2.9444764119508346,4,0.6775331601411343,32,4,0,1,2,49.83098290441599,16.647948037855684,13287.287521442408,0.27087214548144717,147,0.06289867359435462,738.1821408170258,812.3792897202806,0.6775331601411343,5,7,28,0.17072254889597133,67,80,29,14,37,97.17014959658547,24,True,6228
4,8,28,17,6,2,0.08727050005268512,3,2.0,2,0.863525002634256,21,2,0,1,5,50.10871027245296,21.57990054536189,21172.338912277915,0.34002449942046364,179,0.048188499841944635,1176.2434728210449,1007.4911852515916,0.863525002634256,1,3,20,0.05,76,103,31,17,54,96.45121199283483,30,True,6229
10,4,29,14,17,5,0.17682850539208597,8,2.170712634802149,2,0.3624432203435272,28,1,0,2,5,25.61594383650532,37.870437904942655,36737.869527948154,0.3229287365197851,195,0.023414252696042984,2040.9897706076317,959.5413149525136,0.27852781200898863,4,8,24,0.10682850539208597,82,113,16,15,52,94.13987488430209,32,True,6230
3,3,11,7,5,2,0.18590230431956917,2,2.0,1,0.5762923966790845,11,1,0,1,2,26.01658065118492,13.994735479052062,5085.3119649575765,0.12,75,0.07448778803994616,282.51878397228313,362.54291101778546,0.4237076033209155,1,2,10,0.10692672823967689,30,44,14,13,24,92.88839906706822,13,True,6231
4,2,14,7,7,2,0.16780905876206892,3,1.8264653608429127,2,1.0,9,1,0,2,0,39.783396943503845,6.815031973186973,1825.8521453088665,0.08652930721685825,62,0.1482646536084291,101.4396118323368,269.3977555548158,0.3881341041176243,1,3,8,0.09826465360842913,24,38,12,6,27,88.98631172473219,17,True,6232
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,2,11.444472768658256,5.391667240326669,344.7282409906538,0.01810606582115154,17,0.18757573671539385,19.148416584994763,62.67555132506185,1.0,0,0,2,0.1851514734307877,6,11,4,7,5,50.0,2,True,6233
1,1,4,0,0,1,0.17040212420878426,0,0.0,1,1.0,2,1,0,1,1,17.27965098101082,5.013621957572567,435.41885235296024,0.03010053105219606,26,0.1996481413173138,24.18829750045673,86.67988696839437,1.0,0,0,3,0.12974867236950985,10,16,5,5,8,83.36352710590738,5,True,6234
12,12,64,33,21,6,0.0993990358962183,9,2.187980717924366,5,0.8684134974529438,43,1,0,3,7,51.431655075224526,33.64860311668972,59003.00106155738,0.5825720409903307,309,0.0306009641037817,3277.948981251194,1738.554919975611,0.19168291292522635,5,10,38,0.0593990358962183,125,184,31,17,109,96.1833893948584,68,True,6235
13,7,23,10,18,7,0.3061915854200295,5,3.203339234434557,5,0.7261915854200295,36,5,0,1,2,41.148373497649935,17.011913058941822,11685.090142577104,0.22999906824717523,129,0.06095233658319882,649.1722566228484,692.7729877107339,0.7261915854200295,6,9,30,0.20381027808562002,59,69,25,14,36,97.09618879016156,24,True,6236
5,5,21,9,9,3,0.1382764818359027,4,2.0,2,0.6618791162108408,21,1,0,2,2,52.79911994884528,15.689084384960717,12822.64771736295,0.2775463777344601,148,0.06352483535156637,712.3681107691548,822.6782654744734,0.3381208837891592,2,4,20,0.10180131718746906,62,85,29,15,35,92.62247750156538,24,True,6237
24,9,57,23,63,12,0.2118087814201658,22,2.7617053770419893,1,0.1300689362521175,79,1,0,2,1,121.82967229251128,26.944178067487744,82365.70231018997,1.053307349705803,493,0.03726959380672193,4575.873156383859,3164.729754601432,0.16829462295801045,20,31,68,0.14907837522688772,195,297,60,16,86,97.44132622765535,59,True,6238
9,4,34,16,17,5,0.15759652492921664,8,2.0354385002022384,2,0.48150855046514796,30,1,0,3,5,29.206705803343688,40.45751239239584,45696.19556401592,0.3860700502629097,231,0.021771925010111912,2538.676490395336,1150.69892353701,0.18936844993932855,4,8,26,0.09291229995955236,96,134,17,13,60,93.58170022820548,37,True,6239
10,4,29,14,17,5,0.1758853347327423,8,2.147133368318557,2,0.3676306589699174,28,1,0,2,5,25.42589494864757,38.41181786340593,37508.91531464425,0.3252866631681443,197,0.02294266736637114,2083.8257524430437,966.8961597540756,0.2676813494265363,4,8,24,0.1058853347327423,83,114,16,14,52,93.98519489616973,32,True,6240
5,2,11,6,8,3,0.23688781563507683,4,2.0,2,0.6849236005426664,14,1,0,2,0,27.160506693165544,12.25144961227683,4166.500141991885,0.114260153637436,68,0.0845918770900512,231.4696890080846,334.4064802308766,0.3150763994573336,2,4,13,0.15033172345261522,29,38,16,13,22,89.4260153637436,13,True,6241
7,0,7,2,12,4,0.4877219111597326,6,2.0,1,0.28215689934355737,16,1,0,1,1,13.66664601225408,11.7854257807439,1863.4400114459472,0.05116934179431118,40,0.08233868358862236,103.5204912280085,158.87535411247364,0.24707664551422204,3,6,14,0.32415329102844415,20,19,7,8,12,89.7076645514222,8,True,6242
3,4,13,7,5,2,0.15431587651269466,2,2.0,1,0.5539484564086833,12,1,0,1,3,27.43800137612704,15.192056504814913,6393.815087298851,0.13726350605077864,85,0.06784206174365268,355.2155545406142,418.67516534426045,0.4460515435913167,1,2,11,0.09078969128173667,32,53,15,13,27,94.109240353674,15,True,6243
1,0,1,2,0,1,0.3844022057718648,0,0.0,1,1.0,1,1,0,1,0,12.459137534945011,5.984275677889256,600.5585564743916,0.02849564707650163,23,0.17838479407787133,33.36616243648753,84.57140669921806,1.0,0,0,2,0.17139349992486808,9,13,4,6,7,68.49564707650163,2,True,6244
1,1,4,0,0,1,0.2145623403119834,0,0.0,1,1.0,2,1,0,1,1,15.83860361422114,4.932481302557601,391.76414932844773,0.027299252102304036,23,0.20270074789769596,21.76323335834968,78.75794205034393,1.0,0,0,3,0.14620448738617575,9,14,4,5,7,78.82920362848968,5,True,6245
1,0,1,1,0,1,0.43763544892669193,0,0.0,1,1.0,1,1,0,1,2,14.21390789446413,6.12635681105872,580.3546717958529,0.02748374612879697,24,0.16752708978533837,32.23997755246967,89.69539705562708,1.0,0,0,2,0.1475487616136091,9,14,5,7,7,59.97832817172929,2,True,6246
6,5,15,8,8,3,0.20091829767500516,3,2.3762296439319828,2,0.5707198578819517,17,2,0,1,3,28.194156298747572,15.619505955045897,7078.08419500652,0.14545914883750258,90,0.06717120568472194,393.2304012355904,445.70466013729083,0.5707198578819517,2,4,15,0.1196031204138929,37,53,16,13,28,95.7548405653806,16,True,6247
1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,2,12.042076996449477,5.657547000394502,383.5038980298969,0.02,18,0.17856132499013744,21.301723371104288,67.93043153368731,1.0,0,0,3,0.18150940007890054,6,11,4,8,5,50.0,2,True,6248
10,6,23,11,14,5,0.24080782209418186,4,2.8554976135410475,4,0.6608078220941819,31,4,0,1,2,52.81545222551419,16.522842509264482,13838.010086463153,0.2849214294408872,154,0.06356768711623273,768.7774671995551,853.4915086667335,0.6608078220941819,4,7,27,0.15934931902404365,70,83,30,14,38,97.19557211041685,24,True,6249
31,11,119,31,16,25,0.14608175536436363,7,1.666421779991579,23,0.8745521332729569,79,3,0,5,5,51.13978431580035,69.09810563327694,411834.59835443296,1.138428931099407,515,0.025149288909014352,22879.702197152466,3410.6696726137425,0.13514928890901437,4,8,56,0.10850711090985646,189,325,47,34,162,96.42283413236731,125,True,6250
5,3,12,7,8,3,0.20934493555149836,4,2.0,2,0.7673738752572221,12,1,0,2,0,31.744125912567906,10.980713733936215,3723.031555580148,0.11114782952207071,69,0.10065506444850165,206.8345034897264,330.8529762251016,0.33,2,4,11,0.12819710602942763,29,40,15,11,24,89.67246969231661,14,True,6251
24,10,66,28,62,12,0.18413714376891632,22,2.6627542907290396,2,0.30609713685463436,82,1,0,2,2,125.67965793837948,28.247182791875076,90943.29882901855,1.1188457199083173,528,0.037011428647409694,5052.408766374034,3361.9795541661993,0.09091999946813216,20,31,71,0.13011428647409692,209,319,62,16,101,97.36792001276483,68,True,6252
12,12,63,32,20,6,0.09892942821445815,9,2.178588564289163,5,0.874988004997586,42,1,0,3,7,50.77655235916911,33.163028773749716,57151.1055165746,0.568953418219286,302,0.03107057178554186,3175.0659215081328,1697.5027556515015,0.2320691735566,5,10,37,0.05892942821445814,122,180,31,17,107,96.17822371035903,66,True,6253
9,6,23,12,12,5,0.21998548837265033,4,2.7447227981425,3,0.6399854883726503,30,3,0,1,2,56.530989454784276,16.367091453027424,14523.636230738859,0.3024121897669737,162,0.06440058046509399,806.8673458296782,904.6744707409557,0.6399854883726503,4,6,26,0.14519013209340223,74,87,31,14,38,97.22722205767357,24,True,6254
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,9.042788610682425,2.6081811833605686,119.1248153468901,0.005405761870051555,8,0.537558834183737,6.619021154203875,27.475911088601315,1.0,0,0,2,0.22837695251979379,3,5,2,4,4,50.0,2,True,6255
1,0,2,5,0,1,0.2649447986071788,0,0.0,1,1.0,1,1,0,1,0,18.441564485752487,7.5181087858838245,1081.6613180894483,0.0476088322228514,38,0.13538012749858436,60.09595186365768,140.96485947352306,1.0,0,0,2,0.09016246305288156,17,21,6,6,11,87.60883222285139,3,True,6256
3,6,19,11,5,2,0.12622781951574577,2,2.0,1,0.6981015040354519,14,1,0,1,5,30.132512789441456,18.53809286207317,12055.04310189399,0.19527857153347172,113,0.05811390975787289,669.7292813291151,587.4904371433238,0.6981015040354519,1,2,13,0.06811390975787289,45,68,18,15,39,95.57281052677956,20,True,6257
37,9,95,25,69,24,0.22958051235849827,24,2.4685676379242136,11,0.18633479292462174,110,2,0,2,0,142.00250240678042,46.50940251199788,295543.1890847094,1.5425594041511064,687,0.03589406613207217,16419.067849573854,4638.859097892846,0.07684322311321305,22,34,88,0.1736864462264261,262,425,78,25,126,97.77145758716973,98,True,6258
4,3,15,8,7,2,0.15822494649290228,3,2.0,2,0.9112473246451136,9,1,0,2,0,38.72595914494806,8.197969250369823,2543.9141362243827,0.09532516052129318,67,0.13579957194321818,141.33209368507758,296.97648370416346,0.36017590962066137,1,3,9,0.09644989298580454,25,41,13,8,28,90.01715897700706,17,True,6259
5,0,6,2,9,3,0.4566642367561798,4,1.6533138940494383,1,0.38000728973146064,13,1,0,1,1,14.089526636857483,11.256358302736045,1748.1698043647505,0.05,40,0.08866715264876404,97.11800402178706,154.8481863824242,0.38000728973146064,2,4,11,0.2866642367561798,20,19,7,7,12,90.0,7,True,6260
1,0,2,0,0,1,0.3396802484588316,0,0.0,1,1.0,1,1,0,1,1,11.819664746473894,4.742908714456315,279.21490377271465,0.019716348578252628,17,0.21028365142174738,15.511129402769292,57.38552846780504,1.0,0,0,2,0.19170190853048422,6,11,3,5,5,66.192294905658,3,True,6261
4,2,14,7,7,2,0.16116923535525393,3,1.766152928949217,2,1.0,9,1,0,2,0,38.87888108569367,6.527722283541073,1720.249730903809,0.08298458786847651,60,0.15584617677626958,95.57217821031176,258.18135692817987,0.4083387688020123,1,3,8,0.10350770606576175,23,37,12,6,26,88.23990514247882,17,True,6262
23,10,66,28,61,12,0.18185837938739619,22,2.6502210866306792,2,0.3210990023663083,81,1,0,2,2,123.69143601550317,28.410304342185555,90142.41626300248,1.1047933395556098,522,0.03682153161561635,5007.915322133758,3319.433693883996,0.09224927869068555,19,30,70,0.1282153161561635,207,315,62,16,101,97.33601731142355,68,True,6263
13,7,36,17,23,7,0.1915030099526177,9,2.5180361194314127,1,0.2789779270141367,34,2,0,2,4,34.71791269673004,30.07803546397933,29856.770971590275,0.34260534834162026,183,0.030501003317539237,1658.7054158129667,1015.8850262291353,0.41196388056858735,7,11,28,0.12200401327015695,75,108,23,18,61,96.37865752085366,38,True,6264
1,1,4,0,0,1,0.21523952116598966,0,0.0,1,1.0,2,1,0,1,2,16.624308652449056,5.082253674847254,426.6241498580378,0.028629105419212434,25,0.19725821083842487,23.699370348873035,84.16834330325517,1.0,0,0,3,0.13548357832315028,9,15,5,5,7,78.76080836223504,5,True,6265
7,4,14,7,11,4,0.2566116869197459,4,2.35393543603262,3,0.6912893495357967,20,2,0,1,0,30.045531558304262,13.938897730544742,6196.083149461363,0.14395051822777127,84,0.07467766261605083,344.2255064707508,426.9280155482821,0.44176908506293266,3,5,18,0.1612893495357967,37,46,18,14,25,91.87878509653406,15,True,6266
56,21,139,32,111,29,0.20161190754339306,46,2.5915338501335383,16,0.3311109128838188,159,9,0,20,0,141.09004335447423,37.13578160046613,200631.76578018712,1.6415647162883542,720,0.03264476301735722,11146.209536042512,4927.177786428481,0.20239426568757007,32,55,132,0.1563223815086786,279,440,88,23,193,93.42743686248376,159,True,6267
1,1,2,0,0,1,0.3625896622126729,0,0.0,1,1.0,2,1,0,1,2,14.52122027569185,5.3501630222048595,409.60297598925126,0.024163949629919003,21,0.188327899259838,22.752757321542827,76.99730310564992,1.0,0,0,3,0.153344201480324,8,13,5,6,6,63.878444116520036,3,True,6268
61,5,186,20,10,55,0.2782963929593498,3,1.0923366571273498,49,0.7951615248997315,129,9,0,7,2,37.38884985116551,125.64460418227203,934872.6880413853,1.8407982109322685,762,0.013901202346883393,51937.36993094532,5532.483733178318,0.3852817595880707,3,5,76,0.22098797653116609,261,501,62,59,217,94.08365495534966,194,True,6269
4,7,28,16,6,2,0.08644868352246188,3,2.0,2,0.8224341761230938,21,2,0,1,5,53.658135866487164,20.872316512839674,20941.823484632943,0.3490644812529194,183,0.05065394943261438,1163.436284014046,1034.7639886235802,0.8224341761230938,1,3,20,0.05,79,104,32,16,52,96.56297904094518,29,True,6270
13,12,65,33,21,7,0.10407242701169991,9,2.2135747567056665,5,0.8342079622592339,44,1,0,3,6,51.1840194635467,34.090813211485205,59770.9529159859,0.5859727514041447,311,0.03,3320.612537561981,1748.8154926672137,0.1531222648154775,6,10,39,0.06271495134113327,126,185,31,17,110,96.19497741079208,69,True,6271
85,33,214,37,135,44,0.18961178374268123,63,2.275998834528849,34,0.7407764325146375,215,19,0,41,0,93.65959353167901,54.034231273126665,296478.45793717186,1.7568688897337752,743,0.02,16471.023004789826,5262.986684997606,0.5106262220532449,36,67,172,0.15217908708252012,283,459,89,32,295,86.55268047888205,255,True,6272
1,0,2,5,0,1,0.25379422057170675,0,0.0,1,1.0,1,1,0,1,0,19.089377270438337,7.677976778374795,1130.495870823579,0.04954469353139519,39,0.13075884411434135,62.8090970033366,146.8406044774907,1.0,0,0,2,0.08136591940581442,17,21,6,6,11,89.39292470852692,3,True,6273
1,1,3,0,0,1,0.30813235515793325,0,0.0,1,1.0,2,1,0,1,1,13.280905016196655,3.534959869537072,258.3725052374126,0.017442513167460615,17,0.39673396037645037,14.354221770498112,55.07674281331186,1.0,0,0,3,0.18022994733015754,6,10,3,4,6,69.37863212904874,4,True,6274
8,1,13,2,14,4,0.27729761169465095,7,1.7882935282441823,3,0.8211706471755819,16,1,0,2,0,23.35913946367144,7.9775087245265635,1540.9854120876066,0.06576587056488366,42,0.1284682588702327,85.6056535156533,188.570975139155,0.2846825887023271,3,7,13,0.21941467641220913,18,24,11,9,20,84.82322509608389,15,True,6275
1,1,4,0,0,1,0.21190359997019376,0,0.0,1,1.0,2,1,0,1,1,16.059874825103194,4.555567879104006,379.2241576616756,0.02619058182089148,23,0.25968088480603346,21.066906450564062,76.87692989766158,1.0,0,0,3,0.14523767271643406,8,14,4,4,7,79.09773640301043,5,True,6276
1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,0,7.867997517396509,5.284714531045748,233.16778783382304,0.015231430206971652,12,0.19384284896514176,12.951150275664464,42.43510960197162,1.0,0,0,3,0.25,3,9,2,7,4,50.0,2,True,6277
1,1,2,0,0,1,0.40089766998937376,0,0.0,1,1.0,2,1,0,1,2,13.974460528333484,5.419813945435225,405.17782066668207,0.023003100909412915,21,0.18600620181882582,22.50665739279554,75.13298006051714,1.0,0,0,3,0.15798759636234835,7,13,5,7,6,60.009335331073245,3,True,6278
1,2,2,0,0,1,0.3644171596926362,0,0.0,1,1.0,3,1,0,1,0,12.374222433194525,5.589142908159504,367.51559442898224,0.024108570918404966,19,0.18232571275521492,20.413902547471814,67.16394119400019,1.0,0,0,4,0.20069714897914043,6,13,3,7,5,63.693866871043745,3,True,6279
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,2,9.971815075016178,5.116637789901153,280.03881398284136,0.015605798090010486,15,0.19757680763995805,15.55553185534507,52.596972100832275,1.0,0,0,2,0.2051536152799161,5,9,3,7,5,50.0,2,True,6280
14,8,23,10,19,7,0.3162382024719913,5,3.2537367053656183,5,0.7643352057583424,37,5,0,1,2,36.98142396870738,17.576477147244912,11533.999769062922,0.21573408230333696,122,0.05885318353933261,640.7790990511409,650.4579570386122,0.7643352057583424,6,9,31,0.21025206008432717,55,66,24,15,37,97.0038059934273,24,True,6281
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,7.651474577602673,1.7482021188710122,27.138695719347446,0.0008273403962367077,5,0.6327696821693481,1.51025327874257,13.131478988679305,1.0,0,0,2,0.25,2,3,2,3,4,50.0,2,True,6282
82,32,206,36,130,42,0.19285439947313265,60,2.300138307188876,32,0.7342912010537347,206,19,0,39,1,90.33122862968895,53.57197838621898,284730.067708371,1.6902151219411623,717,0.02,15818.33489893909,5063.93475518684,0.5239569756117676,35,65,166,0.15253937771923695,273,444,86,31,284,86.67878220173294,245,True,6283
29,11,79,19,49,15,0.17,23,2.028601517501629,10,0.4836044357739932,79,5,0,13,3,43.94204532516075,45.09897556326541,113871.10485363175,0.7404212450228094,363,0.02,6326.169902960086,2212.7534660804695,0.2506026848105748,12,24,65,0.1110005836544728,145,218,35,18,117,91.42931560356324,92,True,6284
1,0,3,5,0,1,0.24210102344938672,0,0.0,1,1.0,1,1,0,1,0,19.000424562785284,7.442422169347975,1071.7465831133072,0.04802525586234668,38,0.1369116044817866,59.54481718847883,141.93285119568367,1.0,0,0,2,0.0849368603441333,17,21,6,5,11,89.34142283009263,4,True,6285
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,7.6590426188226015,1.7269833117123325,26.306989208084396,0.0007566110390411085,5,0.6359525032431501,1.4640670084938439,13.001407700796598,1.0,0,0,2,0.25,2,3,2,3,4,50.0,2,True,6286
1,2,3,0,0,1,0.2893086615888327,0,0.0,1,1.0,3,1,0,1,1,14.26559097635394,5.361541398754039,392.369679256059,0.026384586012459615,22,0.18915375803737886,21.795443709562985,74.58375040061834,1.0,0,0,4,0.17338496785048463,7,14,4,6,6,71.27982517952789,4,True,6287
9,3,27,13,16,5,0.17184335916944865,8,2.046083979236216,2,0.38986152456803247,27,1,0,2,5,24.6114368726439,40.73191183673648,40813.24650553905,0.3353916020763784,208,0.020921679584724323,2267.4001566011507,998.4154851966395,0.22119863044865945,4,8,24,0.10184335916944864,87,120,14,13,50,93.32231090378957,30,True,6288
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,2,10.116112024594536,5.143586286426823,286.37734535201093,0.01585078442206203,15,0.19659686231175189,15.907577214503139,53.584512005332044,1.0,0,0,2,0.20319372462350377,5,9,3,7,5,50.0,2,True,6289
12,6,33,16,19,6,0.185474494983668,8,2.3868623745917,2,0.31489027758982596,30,2,0,2,5,27.358110739209103,32.907639879374564,29669.738452871472,0.30131376254083,172,0.027737247491834,1648.3148613267504,892.1198881173569,0.37795669231218204,5,9,25,0.115474494983668,72,100,19,17,57,95.55781717732155,35,True,6290
12,11,62,31,21,6,0.10730114257604394,9,2.1791395926398747,5,0.8120210630717113,43,1,0,3,6,49.34641390847841,35.05435131674072,59385.664583448684,0.5728814704318368,307,0.028956979631993722,3299.2073370669036,1709.9117247580714,0.1462581222080377,5,10,38,0.0641720814720251,124,183,30,16,106,95.859362543342,66,True,6291
29,11,78,19,48,15,0.17,23,2.0281449894901167,10,0.4822699692788025,78,5,0,13,3,43.62756776030726,45.04615878408734,112729.03285298019,0.7340298528616329,361,0.02,6262.721464332366,2193.600044062694,0.24979498140559098,12,24,64,0.11082499595773718,144,216,35,18,116,91.4547055845112,91,True,6292
8,4,14,7,11,4,0.2600294793900524,4,2.3993920758876968,3,0.694023583512042,21,2,0,1,0,30.36475337503089,14.09030593697932,6415.2039767591605,0.14702653145104713,85,0.07399410412198952,356.3989996914886,436.583279276898,0.45612381343822,3,5,18,0.1640235835120419,38,47,19,14,26,92.1200812449377,16,True,6293
1,1,3,0,0,1,0.2964084709631144,0,0.0,1,1.0,2,1,0,1,1,13.619476580974304,3.6593040958457568,273.096282709233,0.018508320821535057,17,0.3800363071292841,15.172051510391235,57.732735487265366,1.0,0,0,3,0.17596671671385977,6,11,3,4,6,70.56274443272545,4,True,6294
